"TIME","GEO","UNIT","SEX","AGE","Value"
"2020W99","Borska oblast","Number","Males","90 years or over",":"
"2020W28","Branicevska oblast","Number","Males","90 years or over","2"
"2020W29","Branicevska oblast","Number","Males","90 years or over","1"
"2020W30","Branicevska oblast","Number","Males","90 years or over","3"
"2020W31","Branicevska oblast","Number","Males","90 years or over","2"
"2020W32","Branicevska oblast","Number","Males","90 years or over","1"
"2020W33","Branicevska oblast","Number","Males","90 years or over","2"
"2020W34","Branicevska oblast","Number","Males","90 years or over","2"
"2020W35","Branicevska oblast","Number","Males","90 years or over","2"
"2020W36","Branicevska oblast","Number","Males","90 years or over",":"
"2020W37","Branicevska oblast","Number","Males","90 years or over",":"
"2020W38","Branicevska oblast","Number","Males","90 years or over",":"
"2020W39","Branicevska oblast","Number","Males","90 years or over",":"
"2020W40","Branicevska oblast","Number","Males","90 years or over",":"
"2020W41","Branicevska oblast","Number","Males","90 years or over",":"
"2020W99","Branicevska oblast","Number","Males","90 years or over",":"
"2020W28","Zajecarska oblast","Number","Males","90 years or over","4"
"2020W29","Zajecarska oblast","Number","Males","90 years or over","0"
"2020W30","Zajecarska oblast","Number","Males","90 years or over","0"
"2020W31","Zajecarska oblast","Number","Males","90 years or over","2"
"2020W32","Zajecarska oblast","Number","Males","90 years or over","2"
"2020W33","Zajecarska oblast","Number","Males","90 years or over","1"
"2020W34","Zajecarska oblast","Number","Males","90 years or over","0"
"2020W35","Zajecarska oblast","Number","Males","90 years or over","0"
"2020W36","Zajecarska oblast","Number","Males","90 years or over",":"
"2020W37","Zajecarska oblast","Number","Males","90 years or over",":"
"2020W38","Zajecarska oblast","Number","Males","90 years or over",":"
"2020W39","Zajecarska oblast","Number","Males","90 years or over",":"
"2020W40","Zajecarska oblast","Number","Males","90 years or over",":"
"2020W41","Zajecarska oblast","Number","Males","90 years or over",":"
"2020W99","Zajecarska oblast","Number","Males","90 years or over",":"
"2020W28","Jablanicka oblast","Number","Males","90 years or over","2"
"2020W29","Jablanicka oblast","Number","Males","90 years or over","1"
"2020W30","Jablanicka oblast","Number","Males","90 years or over","1"
"2020W31","Jablanicka oblast","Number","Males","90 years or over","2"
"2020W32","Jablanicka oblast","Number","Males","90 years or over","4"
"2020W33","Jablanicka oblast","Number","Males","90 years or over","3"
"2020W34","Jablanicka oblast","Number","Males","90 years or over","1"
"2020W35","Jablanicka oblast","Number","Males","90 years or over","0"
"2020W36","Jablanicka oblast","Number","Males","90 years or over",":"
"2020W37","Jablanicka oblast","Number","Males","90 years or over",":"
"2020W38","Jablanicka oblast","Number","Males","90 years or over",":"
"2020W39","Jablanicka oblast","Number","Males","90 years or over",":"
"2020W40","Jablanicka oblast","Number","Males","90 years or over",":"
"2020W41","Jablanicka oblast","Number","Males","90 years or over",":"
"2020W99","Jablanicka oblast","Number","Males","90 years or over",":"
"2020W28","Nisavska oblast","Number","Males","90 years or over","1"
"2020W29","Nisavska oblast","Number","Males","90 years or over","5"
"2020W30","Nisavska oblast","Number","Males","90 years or over","2"
"2020W31","Nisavska oblast","Number","Males","90 years or over","5"
"2020W32","Nisavska oblast","Number","Males","90 years or over","4"
"2020W33","Nisavska oblast","Number","Males","90 years or over","5"
"2020W34","Nisavska oblast","Number","Males","90 years or over","4"
"2020W35","Nisavska oblast","Number","Males","90 years or over","0"
"2020W36","Nisavska oblast","Number","Males","90 years or over",":"
"2020W37","Nisavska oblast","Number","Males","90 years or over",":"
"2020W38","Nisavska oblast","Number","Males","90 years or over",":"
"2020W39","Nisavska oblast","Number","Males","90 years or over",":"
"2020W40","Nisavska oblast","Number","Males","90 years or over",":"
"2020W41","Nisavska oblast","Number","Males","90 years or over",":"
"2020W99","Nisavska oblast","Number","Males","90 years or over",":"
"2020W28","Pirotska oblast","Number","Males","90 years or over","0"
"2020W29","Pirotska oblast","Number","Males","90 years or over","3"
"2020W30","Pirotska oblast","Number","Males","90 years or over","0"
"2020W31","Pirotska oblast","Number","Males","90 years or over","0"
"2020W32","Pirotska oblast","Number","Males","90 years or over","0"
"2020W33","Pirotska oblast","Number","Males","90 years or over","1"
"2020W34","Pirotska oblast","Number","Males","90 years or over","0"
"2020W35","Pirotska oblast","Number","Males","90 years or over","1"
"2020W36","Pirotska oblast","Number","Males","90 years or over",":"
"2020W37","Pirotska oblast","Number","Males","90 years or over",":"
"2020W38","Pirotska oblast","Number","Males","90 years or over",":"
"2020W39","Pirotska oblast","Number","Males","90 years or over",":"
"2020W40","Pirotska oblast","Number","Males","90 years or over",":"
"2020W41","Pirotska oblast","Number","Males","90 years or over",":"
"2020W99","Pirotska oblast","Number","Males","90 years or over",":"
"2020W28","Podunavska oblast","Number","Males","90 years or over","0"
"2020W29","Podunavska oblast","Number","Males","90 years or over","0"
"2020W30","Podunavska oblast","Number","Males","90 years or over","3"
"2020W31","Podunavska oblast","Number","Males","90 years or over","2"
"2020W32","Podunavska oblast","Number","Males","90 years or over","1"
"2020W33","Podunavska oblast","Number","Males","90 years or over","1"
"2020W34","Podunavska oblast","Number","Males","90 years or over","3"
"2020W35","Podunavska oblast","Number","Males","90 years or over","1"
"2020W36","Podunavska oblast","Number","Males","90 years or over",":"
"2020W37","Podunavska oblast","Number","Males","90 years or over",":"
"2020W38","Podunavska oblast","Number","Males","90 years or over",":"
"2020W39","Podunavska oblast","Number","Males","90 years or over",":"
"2020W40","Podunavska oblast","Number","Males","90 years or over",":"
"2020W41","Podunavska oblast","Number","Males","90 years or over",":"
"2020W99","Podunavska oblast","Number","Males","90 years or over",":"
"2020W28","Pcinjska oblast","Number","Males","90 years or over","0"
"2020W29","Pcinjska oblast","Number","Males","90 years or over","2"
"2020W30","Pcinjska oblast","Number","Males","90 years or over","5"
"2020W31","Pcinjska oblast","Number","Males","90 years or over","1"
"2020W32","Pcinjska oblast","Number","Males","90 years or over","1"
"2020W33","Pcinjska oblast","Number","Males","90 years or over","1"
"2020W34","Pcinjska oblast","Number","Males","90 years or over","1"
"2020W35","Pcinjska oblast","Number","Males","90 years or over","0"
"2020W36","Pcinjska oblast","Number","Males","90 years or over",":"
"2020W37","Pcinjska oblast","Number","Males","90 years or over",":"
